No,HID,Hotel-Name,UPDATE URL 15 JAN,SLUG,Supplier-or-Direct,Country,SEARCH
1680,834837,cho-hotel-3,www.gother.com/th-th/hotels/taiwan/taipei/wanhua-district/cho-hotel-3,taiwan/taipei/wanhua/cho-hotel-3,Supplier,taiwan,13
1689,164765,amba-taipei-ximending,www.gother.com/th-th/hotels/taiwan/taipei/wanhua-district/amba-taipei-ximending,taiwan/taipei/wanhua/amba-taipei-ximending,Supplier,taiwan,13
1959,179443,the-ritz-carlton-chengdu,www.gother.com/th-th/hotels/china/sichuan/qingyang/the-ritz-carlton-chengdu,china/sichuan/qingyang/the-ritz-carlton-chengdu,Supplier,china,13
1960,59982,the-ritz-carlton-shanghai-pudong,www.gother.com/th-th/hotels/china/shanghai/pudong/the-ritz-carlton-shanghai-pudong,china/shanghai/pudong/the-ritz-carlton-shanghai-pudong,Supplier,china,13
1961,697529,the-qube-hotel-shanghai-hongqiao,www.gother.com/th-th/hotels/china/shanghai/qingpu/the-qube-hotel-shanghai-hongqiao,china/shanghai/qingpu/the-qube-hotel-shanghai-hongqiao,Supplier,china,13
1962,310421,seventh-heaven,www.gother.com/th-th/hotels/japan/nagano/hakuba/seventh-heaven-hakuba,china/shanghai/hongkou/seventh-heaven,Supplier,china,13
1964,125172,sheraton-shanghai-pudong-riverside,www.gother.com/th-th/hotels/china/shanghai/pudong/sheraton-shanghai-pudong-riverside,china/shanghai/pudong/sheraton-shanghai-pudong-riverside,Supplier,china,13
1965,862162,radisson-hotel-pudong-century-park,www.gother.com/th-th/hotels/china/beijing/daxing-district/radisson-hotel-beijing-daxing-airport,china/shanghai/pudong/radisson-hotel-pudong-century-park,Supplier,china,13
1966,229596,magnificent-international-hotel-xintiandi-people-s-square,www.gother.com/th-th/hotels/china/shanghai/huangpu/magnificent-international-hotel-xintiandi-people-s-square,china/shanghai/huangpu/magnificent-international-hotel-xintiandi-people-s-square,Supplier,china,13
1967,184965,motel-168-sinan-road,www.gother.com/th-th/hotels/china/shanghai/pudong/motel-168-sinan-road,china/shanghai/pudong/motel-168-sinan-road,Supplier,china,13
1968,657730,jinjiang-inn-hongqiao-hub-branch,www.gother.com/th-th/hotels/china/inner-mongolia/hohhot/jinjiang-inn-hohhot-erdos-east-street-branch,china/shanghai/huangpu/jinjiang-inn-hongqiao-hub-branch,Supplier,china,13
1969,51575,legendale-hotel-wangfujing-beijing,www.gother.com/th-th/hotels/china/beijing/dongcheng/legendale-hotel-wangfujing-beijing,china/beijing/dongcheng/legendale-hotel-wangfujing-beijing,Supplier,china,13
1970,9394,jinjiang-west-capital-international-hotel,www.gother.com/th-th/hotels/china/shaanxi/xian/jinjiang-west-capital-international-hotel,china/shaanxi/xian/jinjiang-west-capital-international-hotel,Supplier,china,13
1974,70475,chateau-star-river-pudong-shanghai,www.gother.com/th-th/hotels/china/shanghai/pudong/chateau-star-river-pudong-shanghai,china/shanghai/pudong/chateau-star-river-pudong-shanghai,Supplier,china,13
1982,865306,echeng-hotel-chengdu-chunxi-road-taikoo-li,www.gother.com/th-th/hotels/china/sichuan/jinjiang-district/echeng-hotel-chengdu-chunxi-road-taikoo-li,china/sichuan/jinjiang-district/echeng-hotel-chengdu-chunxi-road-taikoo-li,Supplier,china,13
1995,756571,jw-marriott-hotel-chengdu,www.gother.com/th-th/hotels/china/heilongjiang/qiqihar/jw-marriott-hotel-chengdu,china/sichuan/chengdu/jw-marriott-hotel-chengdu,Supplier,china,13
2001,896981,hi-inn-shanghai-the-bund-nanjing-east-road,www.gother.com/th-th/hotels/china/shanghai/people-square-and-south-bund-huangpu/hi-inn-shanghai-the-bund-nanjing-east-road,china/shanghai/people-square-and-south-bund-huangpu/hi-inn-shanghai-the-bund-nanjing-east-road,Supplier,china,13
2015,8711,park-plaza-beijing-wangfujing,www.gother.com/th-th/hotels/china/beijing/dongcheng/park-plaza-beijing-wangfujing,china/beijing/dongcheng/park-plaza-beijing-wangfujing,Supplier,china,13
2038,739736,holiday-inn-express-chengdu-airport-zone,www.gother.com/th-th/hotels/china/sichuan/chengdu/holiday-inn-express-chengdu-airport-zone,china/sichuan/chengdu/holiday-inn-express-chengdu-airport-zone,Supplier,china,13
2154,666027,l7-myeongdong-by-lotte,www.gother.com/th-th/hotels/south-korea/seoul/gangnam-gu/l7-myeongdong-by-lotte,south-korea/seoul/gangnam-gu/l7-myeongdong-by-lotte,Supplier,south-korea,13
2156,823894,h-avenue-hotel-kondae-seongsu,www.gother.com/th-th/hotels/south-korea/seoul/gwangjin-gu/h-avenue-hotel-kondae-seongsu,south-korea/seoul/gwangjin-gu/h-avenue-hotel-kondae-seongsu,Supplier,south-korea,13
2157,312822,ocloud-hotel-gangnam-korea-quality,www.gother.com/th-th/hotels/south-korea/seoul/seocho-gu/ocloud-hotel-gangnam-korea-quality,south-korea/seoul/seocho-gu/ocloud-hotel-gangnam-korea-quality,Supplier,south-korea,13
2159,116032,grand-ambassador-seoul,www.gother.com/th-th/hotels/south-korea/seoul/jung-gu/grand-ambassador-seoul,south-korea/seoul/jung-gu/grand-ambassador-seoul,Supplier,south-korea,13
2165,823924,royal-hotel-seoul,www.gother.com/th-th/hotels/south-korea/seoul/jung-gu/royal-hotel-seoul,south-korea/seoul/jung-gu/royal-hotel-seoul,Supplier,south-korea,13
2166,825624,nine-brick-hotel,www.gother.com/th-th/hotels/south-korea/seoul/mapo-gu/nine-brick-hotel,south-korea/seoul/mapo-gu/nine-brick-hotel,Supplier,south-korea,13
2168,645618,24-guesthouse-seoul-city-hall,www.gother.com/th-th/hotels/south-korea/seoul/jung-gu/24-guesthouse-seoul-city-hall,south-korea/seoul/jung-gu/24-guesthouse-seoul-city-hall,Supplier,south-korea,13
2175,824035,lotte-hotel-seoul-executive-tower,www.gother.com/th-th/hotels/south-korea/seoul/jung-gu/lotte-hotel-seoul-executive-tower,south-korea/seoul/jung-gu/lotte-hotel-seoul-executive-tower,Supplier,south-korea,13
2186,312407,travelodge-myeongdong-namsan,www.gother.com/th-th/hotels/south-korea/seoul/gangnam-gu/travelodge-myeongdong-namsan,south-korea/seoul/gangnam-gu/travelodge-myeongdong-namsan,Supplier,south-korea,13
72,196349,The-Jomtien-Twelve,www.gother.com/th-th/hotels/thailand/chonburi/pattaya/the-jomtien-twelve,thailand/chonburi/pattaya/the-jomtien-twelve,DIRECT,thailand,12
268,771579,Pastell-OldTown-Chiang-Mai,www.gother.com/th-th/hotels/thailand/chiang-mai/old-city/pastell-oldtown-chiang-mai,thailand/chiang-mai/old-city/pastell-oldtown-chiang-mai,DIRECT,thailand,12
279,772385,Baan-Thong-Ching-Resort,www.gother.com/th-th/hotels/thailand/nakhon-si-thammarat/khanom/baan-thong-ching-resort,thailand/nakhon-si-thammarat/khanom/baan-thong-ching-resort,DIRECT,thailand,12
297,252159,Klassique-Sukhumvit,www.gother.com/th-th/hotels/thailand/bangkok/watthana/klassique-sukhumvit,thailand/bangkok/watthana/klassique-sukhumvit,DIRECT,thailand,12
314,846921,The-Wish-Hotel,www.gother.com/th-th/hotels/thailand/chachoengsao/muang-chachoengsao/the-wish-hotel,thailand/chachoengsao/muang-chachoengsao/the-wish-hotel,DIRECT,thailand,12
337,760424,Anda-Sea-Tales-Resort,www.gother.com/th-th/hotels/thailand/krabi/ao-nang-beach/anda-sea-tales-resort,thailand/krabi/ao-nang-beach/anda-sea-tales-resort,DIRECT,thailand,12
365,775507,Hotel-Amber-Pattaya,www.gother.com/th-th/hotels/thailand/chonburi/central-pattaya/hotel-amber-pattaya,thailand/chonburi/central-pattaya/hotel-amber-pattaya,DIRECT,thailand,12
542,4974,Tolani-Resort-Koh-Samui,www.gother.com/th-th/hotels/thailand/surat-thani/koh-samui/tolani-resort-koh-samui,thailand/surat-thani/koh-samui/tolani-resort-koh-samui,DIRECT,thailand,12
1677,270525,sofu-hotel,www.gother.com/th-th/hotels/china/beijing/chaoyang/sofu-hotel,taiwan/taipei/taipei-main-station/sofu-hotel,Supplier,taiwan,12
1678,837336,hotel-geight-taipei,www.gother.com/th-th/hotels/taiwan/new-taipei/zhonghe/hotel-geight-taipei,taiwan/taipei/datong/hotel-geight-taipei,Supplier,taiwan,12
1681,837299,citizenm-taipei-north-gate,www.gother.com/th-th/hotels/taiwan/taipei/zhongzheng-district/citizenm-taipei-north-gate,taiwan/taipei/taipei-main-station/citizenm-taipei-north-gate,Supplier,taiwan,12
1682,885771,cz-inn-101-4,www.gother.com/th-th/hotels/taiwan/taipei/taipei-main-station/cz-inn-101-4,taiwan/taipei/taipei-main-station/cz-inn-101-4,Supplier,taiwan,12
1684,885732,sotetsu-grand-fresa-taipei-ximen,www.gother.com/th-th/hotels/taiwan/taipei/zhongzheng-district/sotetsu-grand-fresa-taipei-ximen,taiwan/taipei/zhongzheng-district/sotetsu-grand-fresa-taipei-ximen,Supplier,taiwan,12
1697,329965,check-inn-taipei-nanjing,www.gother.com/th-th/hotels/taiwan/taipei/zhongshan/check-inn-taipei-nanjing,taiwan/taipei/zhongshan/check-inn-taipei-nanjing,Supplier,taiwan,12
1976,897190,sofitel-shanghai-north-bund,www.gother.com/th-th/hotels/china/shanghai/the-bund-and-north-bund/sofitel-shanghai-north-bund,china/shanghai/the-bund-and-north-bund/sofitel-shanghai-north-bund,Supplier,china,12
1977,737984,nanjing-jin-jiang,www.gother.com/th-th/hotels/china/shanghai/huangpu/nanjing-jin-jiang,china/shanghai/huangpu/nanjing-jin-jiang,Supplier,china,12
1978,118743,jin-jiang-hotel,www.gother.com/th-th/hotels/china/shanghai/huangpu/jin-jiang-hotel,china/shanghai/huangpu/jin-jiang-hotel,Supplier,china,12
1979,615580,jinjiang-inn-beijing-wangfujing-pedestrian-street,www.gother.com/th-th/hotels/china/beijing/dongcheng/jinjiang-inn-beijing-wangfujing-pedestrian-street,china/beijing/dongcheng/jinjiang-inn-beijing-wangfujing-pedestrian-street,Supplier,china,12
1980,629801,hanting-hotel-shanghai-lujiazui-yaohan-branch,www.gother.com/th-th/hotels/china/shanghai/pudong/hanting-hotel-shanghai-lujiazui-yaohan-branch,china/shanghai/pudong/hanting-hotel-shanghai-lujiazui-yaohan-branch,Supplier,china,12
1981,574629,green-court-serviced-apartment-green-city-international,www.gother.com/th-th/hotels/china/shanghai/pudong/green-court-serviced-apartment-green-city-international,china/shanghai/pudong/green-court-serviced-apartment-green-city-international,Supplier,china,12
1983,124200,four-seasons-hotel-beijing,www.gother.com/th-th/hotels/china/beijing/chaoyang/four-seasons-hotel-beijing,china/beijing/chaoyang/four-seasons-hotel-beijing,Supplier,china,12
1985,865339,atour-x-hotel-chengdu-taikoo-li-ifs-international-finance-center,www.gother.com/th-th/hotels/china/sichuan/jinjiang-district/atour-x-hotel-chengdu-taikoo-li-ifs-international-finance-center,china/sichuan/jinjiang-district/atour-x-hotel-chengdu-taikoo-li-ifs-international-finance-center,Supplier,china,12
1986,55592,ascott-raffles-city-beijing,www.gother.com/th-th/hotels/china/beijing/dongcheng/ascott-raffles-city-beijing,china/beijing/dongcheng/ascott-raffles-city-beijing,Supplier,china,12
1989,67483,courtyard-shanghai-pudong,www.gother.com/th-th/hotels/china/shanghai/pudong/courtyard-shanghai-pudong,china/shanghai/pudong/courtyard-shanghai-pudong,Supplier,china,12
1993,9096,novotel-nanjing-east-suning,www.gother.com/th-th/hotels/china/jiangsu/nanjing/novotel-nanjing-east-suning,china/jiangsu/nanjing/novotel-nanjing-east-suning,Supplier,china,12
2000,181582,hi-inn-liangpin-beijing-dongsi-metro-station,www.gother.com/th-th/hotels/china/beijing/dongcheng/hi-inn-liangpin-beijing-dongsi-metro-station,china/beijing/dongcheng/hi-inn-liangpin-beijing-dongsi-metro-station,Supplier,china,12
2002,125539,grand-bay-hotel-zhuhai,www.gother.com/th-th/hotels/china/guangdong/zhuhai/grand-bay-hotel-zhuhai,china/guangdong/zhuhai/grand-bay-hotel-zhuhai,Supplier,china,12
2009,628417,xingzhou-hotel,www.gother.com/th-th/hotels/china/hebei/handan/xingzhou-hotel,china/hebei/handan/xingzhou-hotel,Supplier,china,12
2018,896773,melia-shanghai-parkside,www.gother.com/th-th/hotels/china/shanghai/pudong/melia-shanghai-parkside,china/shanghai/pudong/melia-shanghai-parkside,Supplier,china,12
2024,897032,iforest-hotel-shanghai-visa-center-on-the-bund,www.gother.com/th-th/hotels/china/shanghai/people-square-and-south-bund-huangpu/iforest-hotel-shanghai-visa-center-on-the-bund,china/shanghai/people-square-and-south-bund-huangpu/iforest-hotel-shanghai-visa-center-on-the-bund,Supplier,china,12
2027,872580,city-comfort-inn-guangzhou-tiyu-west-road-metro-station,www.gother.com/th-th/hotels/china/guangdong/tianhe-district-teemall-east-railway-station/city-comfort-inn-guangzhou-tiyu-west-road-metro-station,china/guangdong/tianhe-district-teemall-east-railway-station/city-comfort-inn-guangzhou-tiyu-west-road-metro-station,Supplier,china,12
2160,190812,conrad-seoul,www.gother.com/th-th/hotels/south-korea/seoul/yeongdeungpo-gu/conrad-seoul,south-korea/seoul/yeongdeungpo-gu/conrad-seoul,Supplier,south-korea,12
2161,312826,bobo-hotel-hongdae,www.gother.com/th-th/hotels/south-korea/seoul/mapo-gu/bobo-hotel-hongdae,south-korea/seoul/myeongdong/bobo-hotel-hongdae,Supplier,south-korea,12
2190,313074,k-pop-residence-i,www.gother.com/th-th/hotels/south-korea/seoul/gangnam-gu/k-pop-residence-i,south-korea/seoul/gangnam-gu/k-pop-residence-i,Supplier,south-korea,12
50,760905,CHAYANA-RESORT,www.gother.com/th-th/hotels/thailand/chiang-rai/mae-chan/chayana-resort,thailand/chiang-rai/mae-chan/chayana-resort,DIRECT,thailand,11
199,324861,RB-Resort-Pattaya,www.gother.com/th-th/hotels/thailand/chonburi/central-pattaya/rb-resort-pattaya,thailand/chonburi/central-pattaya/rb-resort-pattaya,DIRECT,thailand,11
487,452525,Shade-House-Bitec-Bangna,www.gother.com/th-th/hotels/thailand/bangkok/bang-na/shade-house-bitec-bangna,thailand/bangkok/bang-na/shade-house-bitec-bangna,DIRECT,thailand,11
523,841934,SHAN-Villas-Sukhumvit,www.gother.com/th-th/hotels/thailand/bangkok/suan-luang/shan-villas-sukhumvit,thailand/bangkok/suan-luang/shan-villas-sukhumvit,DIRECT,thailand,11
1683,837349,rf-hotel,www.gother.com/th-th/hotels/taiwan/taipei/da-an/rf-hotel,taiwan/taipei/da-an/rf-hotel,Supplier,taiwan,11
1685,65664,palais-de-chine-hotel,www.gother.com/th-th/hotels/taiwan/taipei/datong/palais-de-chine-hotel,taiwan/taipei/datong/palais-de-chine-hotel,Supplier,taiwan,11
1686,836632,hotel-papa-whale-kaohsiung-formosa-boulevard,www.gother.com/th-th/hotels/taiwan/kaohsiung/xinxing/hotel-papa-whale-kaohsiung-formosa-boulevard,taiwan/kaohsiung/xinxing/hotel-papa-whale-kaohsiung-formosa-boulevard,Supplier,taiwan,11
1687,78834,guide-hotel-taipei-xinyi,www.gother.com/th-th/hotels/taiwan/taipei/xinyi/guide-hotel-taipei-xinyi-holypro,taiwan/taipei/xinyi/guide-hotel-taipei-xinyi,Supplier,taiwan,11
1688,625151,delton-hotel,www.gother.com/th-th/hotels/taiwan/kaohsiung/sanmin-district/delton-hotel,taiwan/kaohsiung/sanmin-district/delton-hotel,Supplier,taiwan,11
1692,330045,formosa-101-hostel,www.gother.com/th-th/hotels/taiwan/taipei/xinyi/formosa-101-hostel,taiwan/taipei/xinyi/formosa-101-hostel,Supplier,taiwan,11
1695,885770,cozy-home,www.gother.com/th-th/hotels/taiwan/taipei/taipei-main-station/cozy-home,taiwan/taipei/taipei-main-station/cozy-home,Supplier,taiwan,11
1696,885740,cattail-pocket-inn,www.gother.com/th-th/hotels/taiwan/taipei/ximending/cattail-pocket-inn,taiwan/taipei/ximending/cattail-pocket-inn,Supplier,taiwan,11
1710,253628,hotel-puri-taipei-station-branch,www.gother.com/th-th/hotels/taiwan/taipei/datong/hotel-puri-taipei-station-branch,taiwan/taipei/datong/hotel-puri-taipei-station-branch,Supplier,taiwan,11
1987,163599,zhuhai-special-economic-zone-hotel,www.gother.com/th-th/hotels/china/guangdong/guangzhou/zhuhai-special-economic-zone-hotel,china/guangdong/guangzhou/zhuhai-special-economic-zone-hotel,Supplier,china,11
1990,124943,riverdale-residence-xintiandi-shanghai,www.gother.com/th-th/hotels/china/shanghai/huangpu/riverdale-residence-xintiandi-shanghai,china/shanghai/huangpu/riverdale-residence-xintiandi-shanghai,Supplier,china,11
1991,117703,radisson-collection-yangtze-shanghai,www.gother.com/th-th/hotels/china/shanghai/hongkou/radisson-collection-yangtze-shanghai,china/shanghai/hongkou/radisson-collection-yangtze-shanghai,Supplier,china,11
1994,124273,novotel-beijing-xinqiao,www.gother.com/th-th/hotels/china/beijing/chaoyang/novotel-beijing-sanyuan,china/beijing/dongcheng/novotel-beijing-xinqiao,Supplier,china,11
1996,185146,jinjiang-inn-shanghai-baoshan-shengqiao,www.gother.com/th-th/hotels/china/shanghai/pudong/jinjiang-inn-shanghai-baoshan-shengqiao,china/shanghai/pudong/jinjiang-inn-shanghai-baoshan-shengqiao,Supplier,china,11
1997,118953,hotel-landmark-canton,www.gother.com/th-th/hotels/china/guangdong/guangzhou/hotel-landmark-canton,china/guangdong/guangzhou/hotel-landmark-canton,Supplier,china,11
1998,270061,ifc-residence,www.gother.com/th-th/hotels/china/shanghai/pudong/ifc-residence,china/shanghai/huangpu/ifc-residence,Supplier,china,11
1999,896985,hanting-hotel-shanghai-people-s-square-dagu-road,www.gother.com/th-th/hotels/china/shanghai/people-square-and-south-bund-huangpu/hanting-hotel-shanghai-people-s-square-dagu-road,china/shanghai/people-square-and-south-bund-huangpu/hanting-hotel-shanghai-people-s-square-dagu-road,Supplier,china,11
2004,8906,grand-international-hotel,www.gother.com/th-th/hotels/china/guangdong/guangzhou/grand-international-hotel,china/guangdong/guangzhou/grand-international-hotel,Supplier,china,11
2005,657921,greentree-inn-jiangsu-suzhou-zhonghuan-baihui-square-middle-yangchenghu-road-metro-express-hotel,www.gother.com/th-th/hotels/china/jiangsu/suzhou/greentree-inn-jiangsu-suzhou-zhonghuan-baihui-square-middle-yangchenghu-road-metro-express-hotel,china/jiangsu/suzhou/greentree-inn-jiangsu-suzhou-zhonghuan-baihui-square-middle-yangchenghu-road-metro-express-hotel,Supplier,china,11
2007,873829,chonpines-hotel-shenzhen-gongming-honghuashan-metro-station,www.gother.com/th-th/hotels/china/guangdong/guangming-new-district/chonpines-hotel-shenzhen-gongming-honghuashan-metro-station,china/guangdong/guangming-new-district/chonpines-hotel-shenzhen-gongming-honghuashan-metro-station,Supplier,china,11
2010,877851,jinjiang-inn-jiuzhaigou-scenic-spot,www.gother.com/th-th/hotels/china/sichuan/zhangzhazhen/jinjiang-inn-jiuzhaigou-scenic-spot,china/sichuan/zhangzhazhen/jinjiang-inn-jiuzhaigou-scenic-spot,Supplier,china,11
2017,184921,magnotel-hotel-shanghai-jinjiang-park-branch,www.gother.com/th-th/hotels/china/shanghai/pudong/magnotel-hotel-shanghai-jinjiang-park-branch,china/shanghai/pudong/magnotel-hotel-shanghai-jinjiang-park-branch,Supplier,china,11
2021,271729,kaiserdom-hotel-guangzhou-airport-branch,www.gother.com/th-th/hotels/china/guangdong/guangzhou/kaiserdom-hotel-guangzhou-airport-branch,china/guangdong/guangzhou/kaiserdom-hotel-guangzhou-airport-branch,Supplier,china,11
2028,739743,crowne-plaza-harbin-songbei,www.gother.com/th-th/hotels/china/heilongjiang/harbin/crowne-plaza-harbin-songbei,china/heilongjiang/harbin/crowne-plaza-harbin-songbei,Supplier,china,11
2034,632558,new-jiuzhai-hotel,www.gother.com/th-th/hotels/china/sichuan/jiuzhaigou/new-jiuzhai-hotel,china/sichuan/jiuzhaigou/new-jiuzhai-hotel,Supplier,china,11
2079,865561,holiday-inn-dujiangyan-ancient-town,www.gother.com/th-th/hotels/china/sichuan/dujiangyan/holiday-inn-dujiangyan-ancient-town,china/sichuan/dujiangyan/holiday-inn-dujiangyan-ancient-town,Supplier,china,11
2162,853837,uh-suite-the-jongno,www.gother.com/th-th/hotels/south-korea/seoul/jongno-gu/uh-suite-the-jongno,south-korea/seoul/jongno-gu/uh-suite-the-jongno,Supplier,south-korea,11
2164,666022,sotetsu-hotels-the-splaisir-seoul-myeong-dong,www.gother.com/th-th/hotels/south-korea/seoul/gangnam-gu/sotetsu-hotels-the-splaisir-seoul-myeong-dong,south-korea/seoul/gangnam-gu/sotetsu-hotels-the-splaisir-seoul-myeong-dong,Supplier,south-korea,11
2167,133983,karak-tourist-hotel,www.gother.com/th-th/hotels/south-korea/seoul/songpa-gu/karak-tourist-hotel,south-korea/seoul/songpa-gu/karak-tourist-hotel,Supplier,south-korea,11
2169,224782,the-shilla-seoul,www.gother.com/th-th/hotels/south-korea/seoul/jung-gu/the-shilla-seoul,south-korea/seoul/jung-gu/the-shilla-seoul,Supplier,south-korea,11
2170,224749,novotel-ambassador-seoul-gangnam,www.gother.com/th-th/hotels/south-korea/seoul/gangnam-gu/novotel-ambassador-seoul-gangnam,south-korea/seoul/gangnam-gu/novotel-ambassador-seoul-gangnam,Supplier,south-korea,11
